time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
104750,3.898957,7.212533,5.069722,-0.557706,-0.387436,-0.408487
104850,4.266468,7.601591,4.641160,-0.430337,-0.609133,-0.417280
104950,6.080075,8.712500,4.305972,-0.296306,-1.228925,-0.519602
105050,1.398214,7.958326,7.485472,0.490824,-0.502815,-0.091130
105150,4.010288,6.436811,8.574833,-0.513207,-1.071712,-0.615528
105250,3.458424,6.779182,3.659537,-0.101522,-0.096992,-0.310162
105350,3.339911,6.483498,6.463148,-0.260600,-0.600873,-0.438864
105450,4.018668,6.359000,5.048174,-0.122040,-0.378377,-0.467908
105550,4.538209,6.811504,5.907693,-0.152417,-0.556374,-0.428738
105650,5.541380,6.609194,5.901707,0.025314,-0.384239,-0.302435
105750,3.227384,9.436746,7.586028,-0.062352,-0.374380,-0.006129
105850,3.323152,5.906496,5.716156,-0.362123,-0.994971,-0.592613
105950,2.003947,9.380483,4.641160,-0.131366,-0.205709,-0.162542
106050,2.640805,7.326257,4.863821,-0.266729,-0.950472,-0.496153
106150,3.357868,7.593211,5.479131,-0.359458,-0.868668,-0.559038
106250,3.739743,7.769185,5.421670,-0.483896,-0.718649,-0.557173
106350,3.767276,7.854179,4.942830,-0.603804,-0.741032,-0.547047
106450,3.757699,8.104373,5.279215,-0.689871,-0.847884,-0.726110
106550,4.633977,7.384915,3.906140,-0.707458,-0.923293,-0.878260
106650,2.970007,6.634333,10.576386,-0.862806,-1.249176,-1.116211
106750,3.676297,6.269217,4.637568,-0.604337,-1.272891,-0.961930
106850,2.924517,5.309142,8.524555,-0.327749,-0.773807,-0.464178
106950,3.232172,6.392519,7.441179,-0.543583,-0.953669,-0.724778
107050,3.076549,6.130353,7.032968,-0.446591,-0.480698,-0.632848
107150,3.193865,6.155493,6.847417,-0.541985,-0.655498,-0.676015
107250,3.043030,6.350620,6.682217,-0.498818,-0.776738,-0.756221
107350,2.937685,6.428432,6.965930,-0.315225,-0.918230,-0.804184
107450,3.471592,5.907693,6.114791,-0.164407,-1.045865,-0.810312
107550,4.247314,5.534197,7.064092,-0.163608,-1.049063,-0.786064
107650,3.956418,6.938396,6.963536,-0.075409,-0.778870,-0.553443
107750,3.482366,6.700173,6.691794,-0.118309,-0.563035,-0.475902
107850,3.636792,7.370550,4.509479,0.091397,-0.516937,-0.533191
107950,4.114436,7.405266,4.759673,-0.248077,-0.939280,-0.567299
108050,4.155137,8.160637,5.398925,-0.114312,-0.796190,-0.498018
108150,4.003105,7.815871,3.970783,-0.151084,-0.949672,-0.614729
108250,4.637568,7.487866,5.844246,-0.358392,-0.900110,-0.733038
108350,4.714183,7.229292,4.550180,-0.417014,-0.803384,-0.718116
108450,4.788404,7.208941,4.657919,-0.429804,-0.616861,-0.552643
108550,5.014656,7.066486,4.663905,-0.446591,-0.614196,-0.404224
108650,3.441665,8.230068,6.874950,-0.435666,-0.488692,-0.332812
108750,2.981978,8.157045,4.544195,-0.324818,-0.931020,-0.534790
108850,4.935647,5.501875,7.156269,-0.300037,-1.019485,-0.783133
108950,3.769670,7.038953,6.941988,-0.314692,-0.375712,-0.182527
109050,3.702633,6.331466,4.583699,-0.270726,-0.448190,-0.458848
109150,4.710592,6.008249,6.290765,-0.123905,-0.568897,-0.421544
109250,5.061342,5.840655,6.250063,0.017320,-0.202511,-0.318423
109350,4.794389,6.403293,6.150704,0.069280,-0.221963,-0.172934
109450,3.570952,9.974244,7.679402,0.023449,0.014655,0.014922
109550,2.331953,6.548141,8.415619,-0.009326,-0.277654,0.022649
109650,2.195483,8.780735,4.201824,0.114312,0.203844,-0.123905
109750,2.773683,7.474698,5.154716,-0.085002,-0.461779,-0.186790
109850,3.354277,7.326257,5.596447,-0.085268,-0.077274,-0.019718
109950,3.799598,7.491457,4.924873,-0.157479,0.019185,-0.099390
110050,3.806781,7.085640,5.244499,-0.359191,-0.018119,-0.124438
110150,4.475960,7.376535,5.452795,-0.286980,-0.017054,0.032775
110250,4.619612,9.356541,6.766014,-0.267528,-0.663758,-0.078340
110350,1.849521,6.615179,6.218939,0.244346,-0.693069,0.055424
110450,3.845088,5.710171,8.858546,0.049828,-0.148420,-0.107384
110550,3.265691,6.318298,4.917690,0.243813,0.381308,0.065283
110650,3.264494,6.606800,5.572505,0.186257,-0.134830,0.064750
110750,4.042610,6.557718,5.043386,0.183326,-0.151084,-0.046098
110850,3.980360,7.046135,6.366182,0.133764,-0.040502,0.019985
110950,5.503073,6.392519,5.365406,0.208640,-0.334144,0.017320
111050,2.132037,10.550050,6.069301,0.110848,0.246478,-0.050628
111150,2.069787,7.544129,8.692149,-0.156147,0.077541,0.171335
111250,2.589329,8.119935,3.053804,0.060753,-0.116977,-0.195317
111350,2.651578,7.552509,5.580884,-0.067415,-0.428472,-0.154015
111450,3.019088,7.893683,4.969166,-0.180662,-0.208374,-0.258469
111550,3.229778,7.627927,5.106832,-0.475103,-0.483629,-0.399694
111650,3.643975,7.748834,5.006276,-0.454052,-0.523066,-0.476435
111750,4.337096,8.875306,6.274005,-0.625387,-0.840156,-0.611265
111850,2.570175,7.559692,4.912902,-0.242214,-0.417813,-0.504680
111950,3.811569,5.913678,6.754043,-0.497485,-1.282750,-1.077308
112050,4.004303,6.206968,6.843825,-0.443127,-0.691204,-0.503348
112150,3.191471,6.217742,5.787982,-0.439397,-0.816441,-0.697865
112250,4.244920,5.931635,6.964733,-0.372515,-0.868401,-0.755688
112350,4.819528,5.185841,6.473921,-0.171335,-0.745296,-0.672018
112450,4.481946,5.966351,7.520187,-0.072744,-0.314159,-0.502282
112550,4.893748,5.638345,6.906075,-0.014123,-0.430070,-0.593945
112650,3.202245,8.713697,7.827842,-0.065816,-0.415415,-0.310695
112750,2.264915,6.386533,6.560112,-0.180928,-0.810845,-0.375179
112850,2.567781,8.735245,4.376601,-0.028245,-0.548113,-0.333078
112950,3.329138,6.473921,5.999869,-0.076208,-0.845485,-0.293908
113050,3.179500,7.720103,5.489904,-0.054891,-0.307764,-0.310162
113150,4.644751,6.327875,5.716156,-0.310429,-0.318956,-0.348533
113250,4.325125,6.909666,5.166687,-0.294441,-0.025580,-0.125770
113350,4.428076,7.264008,4.825513,-0.336276,-0.240882,-0.123106
113450,5.652710,8.820239,7.013814,-0.124172,-0.776738,-0.179063
113550,2.093729,7.123947,6.294356,0.591280,-0.365054,0.077008
113650,3.357868,5.951985,8.287529,0.063951,-0.229691,-0.089531
113750,3.151967,6.645107,4.253299,0.306165,0.077008,0.022649
113850,3.548207,6.335058,6.046556,0.132698,-0.282450,0.047697
113950,4.551377,6.240487,5.346252,0.214502,0.068481,0.112181
114050,4.358644,6.755240,6.862979,0.299504,0.208107,0.221697
114150,4.976348,8.640674,8.718486,0.229957,0.416747,0.162542
114250,4.897339,6.792350,3.980360,0.266995,0.259268,-0.058622
114350,1.996764,9.320627,4.217386,0.253406,1.129268,0.395164
114450,2.833538,7.862558,4.067749,0.294441,0.189988,0.350931
114550,3.398569,7.635109,5.224148,0.282450,0.751158,0.419145
114650,2.803610,8.389283,4.663905,0.041835,0.901976,0.495354
114750,3.392584,8.040926,4.472369,0.033041,0.443127,0.321620
114850,3.383007,8.050503,4.876989,-0.050361,0.496953,0.395164
114950,4.717774,9.136273,3.841497,-0.085268,0.097259,0.378110
115050,2.108095,7.772776,7.449559,0.135896,-0.089265,0.425541
115150,2.291251,7.077260,6.788759,0.390101,-0.558772,-0.047963
115250,3.611653,6.904878,6.871359,0.308297,0.549446,0.444459
115350,2.898181,6.459556,5.784391,0.258469,0.495620,0.246744
115450,3.479972,7.104794,5.158308,0.326417,0.242214,0.244080
115550,3.634398,7.023391,5.055357,0.252873,0.150551,0.137761
115650,3.921702,7.254431,5.533000,0.317623,0.131899,0.116444
115750,6.216545,8.395268,6.591237,0.411685,-0.142824,0.217167
115850,3.733757,7.043741,4.307169,0.192919,-0.241948,-0.040502
115950,2.076970,8.631097,5.286397,0.199580,0.639243,0.375979
116050,2.420538,7.536947,5.030218,0.091663,-0.090597,0.126303
116150,2.932897,7.674613,5.208586,0.021850,0.210239,0.154548
116250,3.135207,7.790732,4.282030,-0.216634,0.196116,-0.025314
116350,3.750517,7.918822,4.740520,-0.407954,-0.184392,-0.166539
116450,4.721366,8.540117,3.938462,-0.094328,-0.136962,0.018919
116550,2.855086,6.684611,9.685743,-0.099923,-1.021617,-0.499084
116650,4.056975,7.231686,5.421670,0.481764,-0.908104,-0.398894
116750,2.925714,6.439206,8.295909,-0.079406,0.589681,0.118043
116850,2.669535,6.205771,3.654749,-0.130300,-0.242747,-0.208907
116950,3.679888,6.149507,6.060922,0.087933,-0.209173,-0.256870
117050,4.531027,6.489484,6.227319,0.211038,-0.316557,-0.183326
117150,5.476737,7.150283,4.248511,0.121507,-0.429271,-0.136162
117250,2.181118,10.761936,8.432379,-0.031709,-0.007194,0.216900
117350,2.229002,6.545747,7.645883,-0.371449,-0.395164,-0.000799
117450,2.239776,8.967483,3.542221,0.091930,0.058888,-0.153216
117550,2.930503,7.194576,5.657499,-0.200646,-0.532925,-0.194518
117650,3.315969,7.277176,5.504270,-0.270193,0.049029,-0.250475
117750,3.596091,7.619547,4.225766,-0.270992,-0.336809,-0.330413
117850,3.833117,7.908048,4.966772,-0.512674,-0.433534,-0.260334
117950,5.771223,8.945934,3.819949,-0.094594,-0.763948,-0.236619
118050,0.670376,6.995857,9.852140,0.455384,-0.302435,-0.067681
118150,4.747702,7.086837,7.672219,-0.497752,-1.332046,-0.534790
118250,3.913323,6.114791,4.762067,-0.081271,0.246744,-0.341338
118350,3.242946,6.032191,6.014235,-0.152949,-0.493755,-0.414349
118450,4.361038,6.034585,5.556942,0.028245,-0.339473,-0.294708
118650,5.626374,6.387730,7.100005,0.106585,-0.381841,-0.144156
118750,1.778892,10.095152,5.412093,-0.117243,-0.306165,-0.067948
118850,1.148020,7.824251,9.012972,-0.204377,-0.089531,-0.039436
118950,2.849100,7.661446,2.953248,-0.102322,-0.557440,-0.360790
119050,2.785654,7.702147,6.040571,-0.214769,-0.453253,-0.219832
119150,3.875015,7.390901,4.851850,-0.365853,-0.388236,-0.358658
119250,3.648763,7.094019,5.736507,-0.480165,-0.161210,-0.304034
119350,4.237737,7.395689,5.061342,-0.498018,-0.250741,-0.318156
119450,6.277597,9.218874,4.813542,-0.242214,-0.810312,-0.377044
119550,1.096544,6.858191,7.004237,0.428738,-0.061553,0.080205
119650,3.891775,6.756437,6.410475,-0.071945,-1.041069,-0.389568
119750,3.350685,6.289568,6.145916,-0.146021,0.076208,-0.092196
119850,3.180697,5.991490,5.372589,0.017587,-0.252606,-0.123905
119950,4.116830,6.246472,5.221754,0.195583,-0.137495,-0.105519
120050,4.150349,6.776788,6.837840,0.201979,-0.164674,-0.063152
120250,3.485958,8.796297,3.772065,0.200113,0.319755,-0.131100
120350,0.715866,8.190564,6.557718,0.023715,0.709323,0.439397
120450,2.440889,8.062474,3.035848,0.154815,0.069014,0.005862
120550,2.214637,7.513005,5.871779,-0.003198,-0.071412,0.207841
120850,3.873818,7.794323,5.521029,-0.057556,0.179329,0.155614
120950,4.564546,8.055291,4.097676,-0.027979,0.131632,0.315225
121050,3.080141,7.487866,8.258799,0.047697,-0.372515,0.160677
121250,3.032256,6.809110,7.480683,0.326417,0.446591,0.520135
121450,3.859453,7.022193,6.029797,0.521734,0.429804,0.524398
121650,4.341885,6.860585,5.870583,0.498551,0.837758,0.557440
121750,3.555390,8.414422,5.931635,0.518003,1.078107,0.525464
121850,4.951209,7.800309,4.784812,0.383440,0.508144,0.264864
121950,2.966416,8.588001,3.381810,0.477767,1.405057,0.729041
122050,3.488352,7.909245,4.214992,0.457250,0.329614,0.492956
122150,3.452439,8.256405,4.418499,0.517204,1.088766,0.605403
122250,3.038242,8.592790,4.179079,0.451387,0.731972,0.559838
122450,2.856283,8.416816,4.466383,0.277121,0.796989,0.470306
122650,3.404555,8.122330,4.337096,0.066882,0.483363,0.293375
122750,2.795230,8.325836,4.672285,-0.114046,0.364521,0.332279
122850,2.967613,8.712500,5.534197,-0.261933,0.286714,0.312028
122950,2.642002,7.993042,5.121197,-0.106585,0.128701,0.145222
123050,3.289633,7.819463,6.324284,-0.007994,0.075942,0.164407
123150,2.905364,6.719327,5.790377,-0.067149,0.100190,0.316557
123250,3.396175,5.965154,6.596025,0.185991,-0.331746,0.277920
123350,3.782839,6.416461,7.789535,0.278453,0.349599,0.588083
123450,3.772065,6.166266,6.443994,0.425541,0.233155,0.406888
123550,3.833117,7.009026,5.931635,0.496686,0.572095,0.474037
123650,3.882198,6.890512,6.147113,0.423409,0.382640,0.415681
123750,3.998317,6.707356,5.321113,0.474303,0.419412,0.365587
123850,3.805584,7.529764,5.586870,0.486560,0.384239,0.395697
123950,4.612430,6.958747,5.837064,0.416214,0.391167,0.300570
124050,3.664326,7.018602,5.701791,0.273124,0.641109,0.247277
124150,2.924517,9.991004,6.272809,0.182260,0.005329,0.231023
124250,4.042610,5.840655,7.788338,0.166006,0.491890,0.239017
124350,2.146402,8.341399,3.033453,0.270726,0.528129,0.395164
124450,2.686294,8.498219,5.009867,0.247544,0.369317,0.455384
124550,3.074155,7.603985,5.146337,0.254205,0.239283,0.329614
124650,3.157952,7.958326,5.087678,0.215302,0.622456,0.468175
124750,3.258508,8.529344,4.244920,0.207841,0.558772,0.430337
124850,3.581726,7.730877,5.176264,0.072478,0.285648,0.283516
124950,3.490746,8.112753,4.826711,0.073011,0.427672,0.276855
125050,3.788824,7.824251,4.881777,-0.034374,0.368518,0.281384
125150,3.752911,7.654263,4.384980,-0.082870,0.344003,0.219299
125250,3.671508,9.500193,7.406463,-0.152417,-0.085268,0.089531
125350,3.403358,6.915652,3.969586,0.168671,0.100989,0.313093
125450,2.043451,6.235698,6.479907,-0.041035,-0.893449,-0.065283
125550,4.740520,6.609194,7.405266,0.407421,-0.053026,0.219832
125650,3.478775,6.341043,6.550536,0.340539,0.511075,0.312827
125750,3.713407,6.968324,5.377377,0.305366,0.272325,0.356527
125850,4.070143,6.798336,6.363788,0.258202,0.263798,0.438864
125950,4.098873,6.733692,5.347449,0.309363,0.359191,0.264064
126050,4.456807,6.930017,5.383362,0.358126,0.245945,0.192386
126150,4.741716,6.612785,5.610812,0.432735,0.340006,0.167338
126250,3.944447,9.222465,7.159860,0.296306,0.367718,0.265397
126350,4.545392,6.236896,5.203797,0.182260,-0.273657,-0.247810
126450,2.207454,7.878121,5.033809,0.276588,0.897712,0.414349
126550,2.485181,8.452729,4.735731,0.122040,0.015455,0.053559
126650,3.019088,7.715315,4.853047,0.200380,0.050095,0.159877
126750,3.178303,7.985860,5.489904,0.155614,0.101522,0.127902
126850,3.556587,8.097190,4.739322,0.141225,0.133231,0.094861
126950,3.348291,8.121132,5.439626,0.010126,0.221430,0.138560
127050,3.381810,7.861362,5.012261,0.003997,0.280851,0.171335
127150,3.612850,7.825448,4.753687,-0.110582,0.054092,0.061286
127250,4.173094,7.703344,5.008670,-0.210505,0.106851,0.088466
127350,3.569755,8.607155,6.398504,-0.047697,0.007461,0.057023
127450,3.258508,7.690176,4.786009,0.076741,0.185458,0.188655
127550,2.748544,6.514623,6.534974,-0.184126,-0.313360,0.019452
127650,2.928109,7.056910,5.515044,0.262466,-0.415948,0.058355
127750,3.746926,6.817489,8.323442,0.171868,-0.140426,0.124971
127950,3.853468,7.222109,5.699397,0.187057,0.116977,0.104187
128050,3.822343,7.155072,5.658696,0.167605,0.266196,0.242481
128150,3.724181,6.952762,5.826290,0.127369,0.236352,0.155081
128250,4.361038,7.147889,5.196615,0.091397,0.001332,0.000000
128350,4.353856,6.962338,5.546168,0.202778,0.312827,0.065550
128450,4.922479,6.550536,6.211756,0.296573,0.144956,0.136695
128550,3.999514,9.488221,3.819949,0.048230,-0.241681,-0.145222
128650,1.192312,6.862979,6.980295,0.220631,0.584086,0.351730
128750,1.760935,8.652645,5.250484,0.076208,-0.159877,0.076741
128850,3.105280,7.501034,5.464766,0.172668,-0.148153,0.168138
128950,2.962825,7.645883,5.054160,0.116178,0.049828,0.254738
129050,3.764882,7.587225,5.324705,-0.013856,-0.011724,0.116977
129150,3.639187,7.809886,5.086482,-0.074609,0.124971,0.049296
129250,3.807978,7.740454,4.920084,-0.077274,0.026113,-0.037038
129350,4.327519,7.492654,4.463989,-0.236352,-0.089798,0.019452
129450,5.210980,9.267955,6.161478,-0.229957,-0.295773,0.022916
129550,3.233369,6.949171,4.617218,0.222230,0.190254,0.248343
129650,2.400187,6.482301,7.119159,-0.051161,-0.656830,-0.177198
129750,4.635174,6.821081,6.722919,0.255271,-0.131632,-0.067681
129850,3.458424,6.360197,6.324284,0.128968,0.362123,0.076741
129950,3.444059,7.066486,5.547365,0.142291,0.021317,0.063951
130050,4.175488,6.669049,5.756858,0.193985,0.164141,0.096459
130150,4.055778,6.789956,5.649119,0.229691,0.112447,0.040769
130250,4.377798,7.020997,6.099229,0.174799,0.106585,0.082337
130350,4.730943,7.839813,7.376535,0.182260,0.236086,0.135096
130450,4.924873,7.392098,3.720589,0.092462,-0.544649,-0.251541
130550,2.057816,7.730877,5.566519,0.143623,0.552377,0.361323
130650,2.618060,8.510190,5.829881,0.180928,0.026113,0.193985
130750,2.744952,7.754819,4.959589,0.176931,0.106851,0.184392
130850,3.651158,7.697359,5.050569,0.084202,0.106585,0.128168
130950,3.506308,7.862558,4.896142,0.035440,0.254205,0.220364
131050,3.685874,7.746439,4.814740,-0.039969,0.147087,0.094061
131150,3.669114,8.444349,4.844667,-0.076741,0.183859,0.020784
131250,4.471172,7.682993,3.885789,-0.259534,-0.046364,0.005329
131350,3.314772,7.584831,8.925584,-0.130300,-0.387436,-0.002398
131450,3.088520,6.212954,3.539827,0.270992,-0.309629,-0.006129
131550,3.344700,6.574478,9.012972,0.338940,-0.219299,0.069813
131650,3.792415,6.593631,6.742072,0.128701,0.198781,0.090597
131750,3.517082,6.768408,5.164293,0.127369,0.130833,0.154282
131850,3.877410,6.728904,6.332664,0.096726,0.006395,0.108450
131950,4.058172,6.839037,5.619191,0.125770,0.060753,0.081005
132050,4.246117,6.848614,5.864597,0.080205,0.063152,-0.002665
132150,5.243302,6.309918,5.949591,0.136429,0.039969,-0.113513
132250,5.165490,6.847417,4.301183,0.445792,0.151617,-0.034640
132350,3.532645,9.443929,4.887763,0.081804,-0.487093,-0.161476
132450,2.109292,6.858191,7.301118,0.206508,0.249942,0.308297
132550,2.576161,8.464700,4.696227,0.037571,0.147887,0.118043
132650,3.050213,7.762002,5.040992,0.088732,-0.079139,0.078074
132750,3.308787,7.787141,5.366603,0.017320,0.011458,0.063152
132850,3.690662,7.736863,4.994305,-0.020251,0.042101,0.039436
132950,3.637990,7.632715,4.723760,-0.098591,-0.046364,0.015455
133050,3.727772,7.733272,5.310339,-0.180395,0.006662,-0.017054
133150,4.509479,7.455544,4.467580,-0.156680,-0.028511,-0.035706
133250,5.019444,9.618706,6.125565,-0.323752,-0.406355,-0.148686
133350,2.868254,6.659472,4.655525,0.177730,0.143090,0.237152
133450,3.312378,6.325481,5.967548,-0.289378,-0.932885,-0.335476
133550,4.373009,6.750452,6.342240,0.316824,-0.024248,-0.026646
133650,3.465607,6.386533,6.897695,-0.023982,0.284582,0.056490
133750,3.244143,7.065289,5.706580,-0.089265,-0.080205,0.024515
133850,4.237737,6.387730,5.926847,0.009593,-0.013057,-0.066616
133950,4.113238,6.696582,5.980716,0.102322,0.025047,-0.030910
134050,4.999093,6.278794,5.804742,0.209173,-0.076208,-0.104187
134150,4.820725,6.294356,6.135142,0.240083,0.220098,-0.013590
134250,2.856283,9.916783,8.060080,0.123106,0.017587,0.170802
134350,4.209007,4.791995,7.550115,-0.019985,-0.244080,-0.181461
134450,1.918953,8.334216,3.216610,0.042368,0.071412,0.135629
134550,2.898181,7.825448,5.632360,0.115645,-0.114312,0.109516
134650,3.185485,7.097611,5.455189,0.134830,-0.097792,0.013590
134750,3.495534,7.896077,5.448006,0.044766,0.203577,0.116444
134850,3.326743,8.152257,4.662708,-0.090331,0.084469,0.040236
134950,3.800795,7.611167,5.151125,-0.197182,-0.086334,-0.078340
135050,4.094085,7.393295,5.124789,-0.184658,0.102322,0.011991
135150,5.864597,8.821436,4.833893,-0.251541,-0.312028,-0.070080
135250,2.312799,7.341819,6.364985,0.309096,0.377044,0.467642
135350,2.461239,6.165070,5.740098,-0.232622,-0.810845,-0.203044
135450,4.468778,6.636727,6.661866,0.179596,-0.069547,0.128168
135550,3.725378,6.301539,6.615179,0.071412,0.092462,0.121773
135650,3.459621,6.758832,6.233304,0.100989,0.065816,0.088199
135750,4.255693,6.351817,5.762844,0.191853,0.049296,-0.013323
135850,4.129998,6.701371,5.738902,0.177198,0.103920,-0.034640
135950,4.601655,6.645107,5.716156,0.211571,-0.082070,-0.066616
136050,5.444415,5.998672,5.946000,0.328015,0.169470,0.026380
136150,2.711433,10.685322,5.652710,-0.042101,-0.136162,0.074077
136250,3.740940,5.214571,8.971074,0.062885,0.023182,0.062885
136350,2.457648,8.683769,3.111265,0.108184,0.107384,0.050361
136450,2.943671,7.474698,5.158308,0.136162,-0.148153,0.069280
136550,3.102885,7.580042,5.481525,0.062352,0.058355,0.062352
136650,3.423708,7.660248,4.975151,-0.059954,0.076475,-0.039703
136750,4.173094,7.550115,5.195418,-0.070080,0.030377,0.001066
136850,3.731363,7.766790,5.272032,-0.182527,0.197715,0.008793
136950,4.098873,7.398083,4.748899,-0.179862,-0.007727,0.057289
